지역,연도,세부영역,당해계획예산_백만원_provisional,사업수,예산결측_사업수,CPI_지수,CPI_기준연도,당해계획예산_실질_백만원_provisional,전년대비_실질증감률_pct_provisional,전체인구_명,인구1인당_실질예산_원,log1p_인구1인당_실질예산,세부영역_재정대응지수_z,세부영역_재정대응점수_0_100
세종,2018,1-1. 고용여건,71.0,1,0,86.797969,2024,81.79914901004193,-77.97883406426897,314126,260.4023513177576,5.566060796244377,-1.8022613189403345,49.82554457213429
세종,2019,1-1. 고용여건,368.0,1,0,87.068452,2024,422.6559580960507,416.69970068290576,340575,1241.006997272409,7.124483896352279,-0.911762951556886,63.77603531939
세종,2020,1-1. 고용여건,393.0,1,0,87.535014,2024,448.96320002873364,6.224268563772251,355831,1261.7315524187989,7.1410325521888245,-0.902306885996889,63.92417344061733
세종,2021,1-1. 고용여건,1167.0,4,0,89.802171,2024,1299.523148499383,189.44981424228394,371895,3494.3280993274525,8.159182527036426,-0.3205259240164658,73.03831696328884
세종,2022,1-1. 고용여건,3643.0,4,0,94.590336,2024,3851.344813914183,196.36600304977262,383591,10040.23768522771,9.214455661069017,0.2824675781554239,82.4847747905181
세종,2023,1-1. 고용여건,3280.0,5,0,97.706583,2024,3356.9897741690547,-12.83590703068488,386525,8685.052129018963,9.069473814575602,0.19962351764728262,81.18694501124546
세종,2024,1-1. 고용여건,1704.0,5,0,100.0,2024,1704.0,-49.240238587804875,390685,4361.570062838348,8.380816626631196,-0.1938820082326341,75.02231248764876
세종,2016,1-2. 주거안정성,0.0,0,0,83.786765,2024,0.0,,243048,0.0,0.0,-2.1430285928748103,0.0
세종,2017,1-2. 주거안정성,0.0,0,0,85.339636,2024,0.0,,280100,0.0,0.0,-2.1430285928748103,0.0
세종,2018,1-2. 주거안정성,15343.0,1,0,86.797969,2024,17676.680891001033,inf,314126,56272.581355892326,10.937980456321545,1.180555136691301,88.36691724390558
세종,2019,1-2. 주거안정성,130.0,2,0,87.068452,2024,149.30781128393096,-99.15534023494229,340575,438.3992109929706,6.085408364302495,-0.29393366094227447,49.163442874219115
세종,2020,1-2. 주거안정성,43.0,1,0,87.535014,2024,49.123200003143886,-67.09937706492207,355831,138.05205280918156,4.93484834367191,-0.643539566687609,39.86817648265697
세종,2021,1-2. 주거안정성,19.0,1,0,89.802171,2024,21.157617670512664,-56.92948002337271,371895,56.89137436779915,4.0585683988317145,-0.909803506255426,32.78879307386371
세종,2022,1-2. 주거안정성,957.0,3,0,94.590336,2024,1011.7312618489907,4681.8770411899395,383591,2637.5260677361844,7.87797573255291,0.2507507772005068,63.64542635525208
세종,2023,1-2. 주거안정성,978.0,3,0,97.706583,2024,1000.9560972979682,-1.0650223984707496,386525,2589.6283482257763,7.859655730762207,0.2451841133981399,63.49742078067532
세종,2024,1-2. 주거안정성,517.0,3,0,100.0,2024,517.0,-48.34938301533742,390685,1323.316738548959,7.188651936397674,0.0412948029049774,58.07644412015401
세종,2016,1-3. 경제적 여건,3331.0,4,0,83.786765,2024,3975.5682177250787,,243048,16357.131997486416,9.702480422554844,-0.6685956334785114,62.94213400621823
세종,2017,1-3. 경제적 여건,4835.0,3,0,85.339636,2024,5665.597167534204,42.51037480061663,280100,20227.051651318117,9.914825615653115,-0.5152871119143762,65.60435285388765
세종,2018,1-3. 경제적 여건,4803.0,4,0,86.797969,2024,5533.539615425795,-2.330867306718243,314126,17615.668920833665,9.776600830586766,-0.6150823421847188,63.871398023832285
세종,2019,1-3. 경제적 여건,41136.0,5,0,87.068452,2024,47245.5855767368,753.8040541903907,340575,138722.999564668,11.840241623523967,0.8748205578457428,89.74372097881614
세종,2020,1-3. 경제적 여건,39884.0,6,0,87.535014,2024,45563.481602916065,-3.560341041997761,355831,128048.09474979994,11.76016902209702,0.8170099148853515,88.73983299062851
세종,2021,1-3. 경제적 여건,41968.0,7,0,89.802171,2024,46733.83675768818,2.568625385065415,371895,125664.06312988391,11.741375417440976,0.803441348992053,88.50421339500238
세종,2022,1-3. 경제적 여건,53894.0,9,0,94.590336,2024,56976.222179821845,21.916423158748444,383591,148533.7825439644,11.908574435683573,0.9241553332350809,90.60042462155586
세종,2023,1-3. 경제적 여건,81251.0,9,0,97.706583,2024,83158.16345762496,45.95239957323016,386525,215143.03979723167,12.279063035337039,1.1916398881736698,95.2453224808055
세종,2024,1-3. 경제적 여건,90681.0,11,0,100.0,2024,90681.0,9.046419773578162,390685,232107.7082560119,12.35496111097279,1.2464366160651976,96.19687351198812
세종,2016,2-1. 돌봄 여건,36344.0,25,0,83.786765,2024,43376.7791368959,,243048,178470.01060241557,12.092181461423907,-0.8401206393352458,38.10489794577918
세종,2017,2-1. 돌봄 여건,36766.0,25,0,85.339636,2024,43081.9742423087,-0.679637585946169,280100,153809.26184330133,11.943475055825925,-1.0897806965996877,34.95074456119836
세종,2018,2-1. 돌봄 여건,66637.0,29,0,86.797969,2024,76772.53369834034,78.20105751547892,314126,244400.44344734383,12.406567412347831,-0.3123046774391985,44.77321534060704
세종,2019,2-1. 돌봄 여건,44406.0,26,0,87.068452,2024,51001.25129134029,-33.568362493104964,340575,149750.4258719527,11.916732037614853,-1.1346789875048557,34.38350886570051
세종,2020,2-1. 돌봄 여건,55949.0,24,0,87.535014,2024,63916.13760409063,25.32268520035941,355831,179624.98378188137,12.09863210023136,-0.8292907974895989,38.24171992157381
세종,2021,2-1. 돌봄 여건,52978.0,20,0,89.802171,2024,58994.11941833789,-7.700744084757916,371895,158631.1174345928,11.9743430735741,-1.03795703071482,35.60547400788355
세종,2022,2-1. 돌봄 여건,56695.0,24,0,94.590336,2024,59937.41263378112,1.5989614299590782,383591,156253.43825528002,11.959240972029031,-1.063311631422126,35.28514924103093
세종,2023,2-1. 돌봄 여건,110711.0,24,0,97.706583,2024,113309.66307561897,89.04663731139588,386525,293149.6360536032,12.58844187211064,-0.006959471516622735,48.6308833443682
세종,2024,2-1. 돌봄 여건,106751.0,25,0,100.0,2024,106751.0,-5.788264564198675,390685,273240.59024533833,12.518111628786903,-0.12503543808321962,47.139136071438585
세종,2016,2-2. 여가 인프라,637.0,13,0,83.786765,2024,760.2632706967503,,243048,3128.037551005358,8.048480744557356,0.07841223273019915,70.9153509229379
세종,2017,2-2. 여가 인프라,726.0,10,0,85.339636,2024,850.7184164694586,11.897871337360533,280100,3037.1953461958537,8.019018982008797,0.05860801964943014,70.6557626482996
세종,2018,2-2. 여가 인프라,57.0,3,0,86.797969,2024,65.66973934609001,-92.28067265563334,314126,209.055408804397,5.347371347364306,-1.7372749980765418,47.11581323842238
세종,2019,2-2. 여가 인프라,191.0,4,0,87.068452,2024,219.3676304248524,234.04675061789106,340575,644.1096099973645,6.469420240338359,-0.9830331116016928,57.00221211584494
세종,2020,2-2. 여가 인프라,14845.0,12,0,87.535014,2024,16958.928001085373,7630.825176094019,355831,47660.06334772792,10.771870061518571,1.909076037928372,94.9111974984156
세종,2021,2-2. 여가 인프라,3761.0,10,0,89.802171,2024,4188.094739936743,-75.30448422406944,371895,11261.497841962768,9.329233710303946,0.9393350847037306,82.20009507455084
세종,2022,2-2. 여가 인프라,8701.0,10,0,94.590336,2024,9198.614116351167,119.6372022971501,383591,23980.265742291052,10.085028210436686,1.4473805657312813,88.85941798326054
세종,2023,2-2. 여가 인프라,4973.0,10,0,97.706583,2024,5089.728703336192,-44.66852681330713,386525,13167.915926101008,9.485614477461805,1.0444543228831809,83.57796964896627
세종,2024,2-2. 여가 인프라,4709.0,9,0,100.0,2024,4709.0,-7.480333933842753,390685,12053.188630226397,9.397167482686635,0.9850002040742976,82.79866112209902
세종,2016,2-3. 가사수행 격차,7.0,1,0,83.786765,2024,8.354541436228025,,243048,34.374039022036904,3.565978190139627,1.29141071470053,54.15525844465979
세종,2017,2-3. 가사수행 격차,0.0,0,0,85.339636,2024,0.0,-100.0,280100,0.0,0.0,-0.931640529002546,0.0
세종,2018,2-3. 가사수행 격차,0.0,0,0,86.797969,2024,0.0,,314126,0.0,0.0,-0.931640529002546,0.0
세종,2019,2-3. 가사수행 격차,0.0,0,0,87.068452,2024,0.0,,340575,0.0,0.0,-0.931640529002546,0.0
세종,2020,2-3. 가사수행 격차,0.0,1,0,87.535014,2024,0.0,,355831,0.0,0.0,-0.931640529002546,0.0
세종,2021,2-3. 가사수행 격차,0.0,0,0,89.802171,2024,0.0,,371895,0.0,0.0,-0.931640529002546,0.0
세종,2022,2-3. 가사수행 격차,0.0,0,0,94.590336,2024,0.0,,383591,0.0,0.0,-0.931640529002546,0.0
세종,2023,2-3. 가사수행 격차,0.0,0,0,97.706583,2024,0.0,,386525,0.0,0.0,-0.931640529002546,0.0
세종,2024,2-3. 가사수행 격차,0.0,0,0,100.0,2024,0.0,,390685,0.0,0.0,-0.931640529002546,0.0
세종,2016,3-1. 의료서비스 여건,773.0,12,0,83.786765,2024,922.5800757434662,,243048,3795.8760234335036,8.24193390850925,-0.5557597833487762,33.305432772368555
세종,2017,3-1. 의료서비스 여건,1270.0,10,0,85.339636,2024,1488.171334595334,61.30538407694128,280100,5313.000123510654,8.57810014956226,-0.2335394705883434,38.5524935704401
세종,2018,3-1. 의료서비스 여건,459.0,8,0,86.797969,2024,528.8142168395669,-64.46550175061913,314126,1683.446186688039,7.429192116173088,-1.334784808882902,20.619728270443275
세종,2019,3-1. 의료서비스 여건,6001.0,12,0,87.068452,2024,6892.278273191305,1203.3458734113995,340575,20237.182039760126,9.915326299197375,1.048211566687613,59.42462780357421
세종,2020,3-1. 의료서비스 여건,5922.0,9,0,87.535014,2024,6765.292800432979,-1.8424310180895853,355831,19012.657133394725,9.852912796432562,0.9883873014123243,58.45044478447702
세종,2021,3-1. 의료서비스 여건,583.0,9,0,89.802171,2024,649.2047948373096,-90.40389213020077,371895,1745.6669082329947,7.465464626948301,-1.3000170709625662,21.185888836537234
세종,2022,3-1. 의료서비스 여건,1055.4,9,0,94.590336,2024,1115.7588022522725,71.86545927034953,383591,2908.7199706256733,7.975812125509591,-0.8108414473549845,29.151662986573147
세종,2023,3-1. 의료서비스 여건,1465.0,9,0,97.706583,2024,1499.3872009627028,34.382735581923015,386525,3879.1467588453597,8.263628256346673,-0.534965430163842,33.64404964752206
세종,2024,3-1. 의료서비스 여건,2282.0,13,0,100.0,2024,2282.0,52.19551017474402,390685,5841.022818895018,8.672832388947421,-0.14273721838250908,40.031124553832115
