연도,지역,대분류,중분류,구분,세부사업명,당해예산,전년도예산,증감액,증감율,출생환경_대영역,출생환경_세부영역
2021,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,시니어클럽 운영 지원,1461.0,1425.0,36.0,2.5,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,독거노인 공동 거주제 운영,10.0,10.0,0.0,0.0,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,우리 마을 백세친구 만들기 사업,20.0,20.0,0.0,0.0,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,동구 효출동대 사업,32.2,32.2,0.0,0.0,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,이동차량 지원서비스 사업,35.0,35.0,0.0,0.0,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,노인 건강증진 교실 사업,3.0,3.0,0.0,0.0,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,경로당 무료급식 지원 사업,394.0,200.0,194.0,97.0,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,노후 경로당 개보수 및 비춤 구입 사업,117.0,627.0,-510.0,-81.3,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,경로당 활성화 사업,205.0,205.0,0.0,0.0,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,노인여가프로그램 운영,9.0,9.0,0.0,0.0,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,공립치매전담형 장기요양기관 확충,0.0,528.0,-528.0,-100.0,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,효행장려 및 지원(장수효도수당 및 장수수당),76.0,76.0,0.0,0.0,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,소규모 아파트 경로당 신설,100.0,75.0,25.0,33.3,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,엄마손 가사지원서비스,6.0,6.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2021,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,찾아가는 은빛건강서비스,5.4,5.0,0.4000000000000003,8.0,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,행복둥지 사랑의 집수리 사업,100.0,100.0,0.0,0.0,1. 경제·고용·주거,1-2. 주거안정성
2021,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,북구노인복지센터 운영,100.0,94.0,6.0,6.4,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,경로당 중식(백미) 지원사업,162.0,67.0,95.0,141.8,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,경로당 기능보강사업,345.0,377.0,-32.0,-8.5,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,대한노인회 시 연합회 운영,260.0,185.0,75.0,40.5,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,전국 노인건강대축제 개최,140.0,0.0,140.0,,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,청년고용 우수기업 고용환경 개선,0.0,420.0,-420.0,-100.0,1. 경제·고용·주거,1-1. 고용여건
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,토닥토닥 청년 일자리 카페 운영,270.0,200.0,70.0,35.0,1. 경제·고용·주거,1-1. 고용여건
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,신 광주형 청년내일 채움공제 지원,272.0,597.0,-325.0,-54.4,1. 경제·고용·주거,1-3. 경제적 여건
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,청소년 문화의 집 운영,2883.0,2492.0,391.0,15.7,2. 가족·생활,2-2. 여가 인프라
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,청소년 희망프로젝트 지원,70.0,72.0,-2.0,-2.8,2. 가족·생활,2-1. 돌봄 여건
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,청소년 문화 카페 지원,135.0,150.0,-15.0,-10.0,2. 가족·생활,2-2. 여가 인프라
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,청소년 삶 디자인 센터 운영,1820.0,1694.0,126.0,7.4,2. 가족·생활,2-1. 돌봄 여건
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,청소년 상담복지센터 운영,389.0,381.0,8.0,2.1,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,광주일자리종합센터 운영지원,609.0,609.0,0.0,0.0,1. 경제·고용·주거,1-1. 고용여건
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,맞춤형 세대별 예비창업가 발굴 육성,1390.0,2300.0,-910.0,-39.6,1. 경제·고용·주거,1-1. 고용여건
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,청년 창업 특례 보증,2000.0,2000.0,0.0,0.0,1. 경제·고용·주거,1-1. 고용여건
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,창업지원센터 설치,6500.0,1010.0,5490.0,543.6,1. 경제·고용·주거,1-1. 고용여건
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,우수 창업기업 집중지원,350.0,700.0,-350.0,-50.0,1. 경제·고용·주거,1-1. 고용여건
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,여성 창업지원,15.0,18.0,-3.0,-16.7,1. 경제·고용·주거,1-1. 고용여건
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,청년문화예술기획자 양성학교 운영,130.0,130.0,0.0,0.0,1. 경제·고용·주거,1-1. 고용여건
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,지역주도형 청년문화일자리 지원,831.0,632.0,199.0,31.5,1. 경제·고용·주거,1-1. 고용여건
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,적성 및 능력중심 특성화고 취업역량 강화,2377.0,2549.0,-172.0,-6.7,1. 경제·고용·주거,1-1. 고용여건
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,계층별 맞춤형 평생교육 활성화,582.0,532.0,50.0,9.4,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,동구형 1인 창조기업 창업지원 경쟁력 강화,20.0,0.0,20.0,,1. 경제·고용·주거,1-1. 고용여건
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,북구청년센터 운영,74.0,70.0,4.0,5.7,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,북구희망아카데미운영,20.8,21.0,-0.1999999999999993,-1.0,2. 가족·생활,2-2. 여가 인프라
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,일자리매칭데이,28.0,28.0,0.0,0.0,1. 경제·고용·주거,1-1. 고용여건
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,영구 임대주택 임대 보증금 지원,800.0,430.0,370.0,86.0,1. 경제·고용·주거,1-2. 주거안정성
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,행복한 목수 리모델링 사업,150.0,135.0,15.0,11.1,1. 경제·고용·주거,1-2. 주거안정성
2021,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,신중년 일자리 지원센터 운영,582.0,722.0,-140.0,-19.4,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,4.인구구조 변화에 대한 적응(자체),자체,"1인가구 주거안심 ""나홀로집에"" 3종세트 지원",20.0,0.0,20.0,,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,4.인구구조 변화에 대한 적응(자체),자체,"1인가구 행복재무관리단 ""나혼자쓴다""",8.0,0.0,8.0,,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,4.인구구조 변화에 대한 적응(자체),자체,"슬기로운 1인생활을 위한 ""행복동아리""",10.4,0.0,10.4,,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,4.인구구조 변화에 대한 적응(자체),자체,동구 청년 1인가구 활력 정책,27.0,0.0,27.0,,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,4.인구구조 변화에 대한 적응(자체),자체,인구감소 대비 통합대응체계구축,5.0,5.0,0.0,0.0,지표체계 외,지표체계 외
2021,광주,Ⅱ. 지자체 자체사업,4.인구구조 변화에 대한 적응(자체),자체,출산장려 캠페인 전개,7.4,7.4,0.0,0.0,4. 사회·문화,4-2. 사회적 가치관
2021,광주,Ⅱ. 지자체 자체사업,4.인구구조 변화에 대한 적응(자체),자체,저출산 대응 민관협력 네트워크 운영,12.0,16.0,-4.0,-25.0,지표체계 외,지표체계 외
2022,광주,Ⅰ. 공통사업,1. 함께 일하고 함께 돌보는 사회(공통),공통,청소년산모 임신출산의료비 지원,20.0,17.0,3.0,17.6,3. 보건·안전,3-1. 의료서비스 여건
2022,광주,Ⅰ. 공통사업,1. 함께 일하고 함께 돌보는 사회(공통),공통,미숙아 및 선천성이상아 의료비 지원,244.0,148.0,96.0,64.9,3. 보건·안전,3-1. 의료서비스 여건
2022,광주,Ⅰ. 공통사업,1. 함께 일하고 함께 돌보는 사회(공통),공통,선천성대사이상아 검사 및 환아관리 지원,176.0,229.0,-53.0,-23.1,3. 보건·안전,3-1. 의료서비스 여건
2022,광주,Ⅰ. 공통사업,1. 함께 일하고 함께 돌보는 사회(공통),공통,선천성 난청 조기진단 사업,8.0,12.0,-4.0,-33.3,3. 보건·안전,3-1. 의료서비스 여건
2022,광주,Ⅰ. 공통사업,1. 함께 일하고 함께 돌보는 사회(공통),공통,고위험 임산부 의료비 지원,188.0,206.0,-18.0,-8.7,3. 보건·안전,3-1. 의료서비스 여건
2022,광주,Ⅰ. 공통사업,1. 함께 일하고 함께 돌보는 사회(공통),공통,첫만남이용권,15200.0,,,,1. 경제·고용·주거,1-3. 경제적 여건
2022,광주,Ⅰ. 공통사업,1. 함께 일하고 함께 돌보는 사회(공통),공통,가정양육수당,20490.0,31013.0,-10523.0,-33.9,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅰ. 공통사업,1. 함께 일하고 함께 돌보는 사회(공통),공통,영아수당,14902.0,,,,1. 경제·고용·주거,1-3. 경제적 여건
2022,광주,Ⅰ. 공통사업,1. 함께 일하고 함께 돌보는 사회(공통),공통,아동수당,88945.0,83021.0,5924.0,7.1,1. 경제·고용·주거,1-3. 경제적 여건
2022,광주,Ⅰ. 공통사업,1. 함께 일하고 함께 돌보는 사회(공통),공통,다함께돌봄센터 확충 추진,2910.0,1688.0,1222.0,72.4,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅰ. 공통사업,1. 함께 일하고 함께 돌보는 사회(공통),공통,수요자 중심 온종일돌봄 지속 확충,5158.0,5300.0,-142.0,-2.7,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅰ. 공통사업,2. 건강하고 능동적인 고령사회(공통),공통,기초연금지원,479413.0,457186.0,22227.0,4.9,지표체계 외,지표체계 외
2022,광주,Ⅰ. 공통사업,2. 건강하고 능동적인 고령사회(공통),공통,경로당 광역지원센터 운영,272.0,270.0,2.0,0.7,지표체계 외,지표체계 외
2022,광주,Ⅰ. 공통사업,2. 건강하고 능동적인 고령사회(공통),공통,노인 생활시설 기능보강,1269.0,1642.0,-373.0,-22.7,지표체계 외,지표체계 외
2022,광주,Ⅰ. 공통사업,2. 건강하고 능동적인 고령사회(공통),공통,서부권 노인복합시설 건립,5312.0,3600.0,1712.0,47.6,지표체계 외,지표체계 외
2022,광주,Ⅰ. 공통사업,2. 건강하고 능동적인 고령사회(공통),공통,효령노인복지타운 국민체육센터 건립,400.0,0.0,400.0,,지표체계 외,지표체계 외
2022,광주,Ⅰ. 공통사업,2. 건강하고 능동적인 고령사회(공통),공통,노인보호전문기관 운영,501.0,467.0,34.0,7.3,지표체계 외,지표체계 외
2022,광주,Ⅰ. 공통사업,2. 건강하고 능동적인 고령사회(공통),공통,학대피해노인전용쉼터 운영,251.0,201.0,50.0,24.9,지표체계 외,지표체계 외
2022,광주,Ⅰ. 공통사업,2. 건강하고 능동적인 고령사회(공통),공통,노인맞춤돌봄서비스,17981.0,17649.0,332.0,1.9,지표체계 외,지표체계 외
2022,광주,Ⅰ. 공통사업,2. 건강하고 능동적인 고령사회(공통),공통,응급안전알림서비스 거점기관 운영,29.0,29.0,0.0,0.0,3. 보건·안전,3-3. 아동안전 수준
2022,광주,Ⅰ. 공통사업,2. 건강하고 능동적인 고령사회(공통),공통,독거노인 중증장애인 응급안전알림서비스,1111.0,916.0,195.0,21.3,지표체계 외,지표체계 외
2022,광주,Ⅰ. 공통사업,2. 건강하고 능동적인 고령사회(공통),공통,공립치매전담형 장기요양기관 확충,5855.0,5855.0,0.0,0.0,지표체계 외,지표체계 외
2022,광주,Ⅰ. 공통사업,3. 모두의 역량이 고루 발휘되는 사회(공통),공통,학교 밖 청소년 지원센터 운영,2133.0,1887.0,246.0,13.0,지표체계 외,지표체계 외
2022,광주,Ⅰ. 공통사업,3. 모두의 역량이 고루 발휘되는 사회(공통),공통,다문화학생 학습지원 교사멘토링 프로그램,100.0,59.0,41.0,69.5,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅰ. 공통사업,3. 모두의 역량이 고루 발휘되는 사회(공통),공통,청소년방과후 아카데미 운영지원,1850.0,1850.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅰ. 공통사업,3. 모두의 역량이 고루 발휘되는 사회(공통),공통,청소년 동반자 프로그램 운영,722.0,708.0,14.0,2.0,지표체계 외,지표체계 외
2022,광주,Ⅰ. 공통사업,3. 모두의 역량이 고루 발휘되는 사회(공통),공통,청소년 쉼터 운영,1799.0,1658.0,141.0,8.5,지표체계 외,지표체계 외
2022,광주,Ⅰ. 공통사업,3. 모두의 역량이 고루 발휘되는 사회(공통),공통,적성 및 능력중심 특성화고 취업역량 강화,3182.0,2377.0,805.0,33.9,1. 경제·고용·주거,1-1. 고용여건
2022,광주,Ⅰ. 공통사업,3. 모두의 역량이 고루 발휘되는 사회(공통),공통,창업기업성장지원센터 설치,4474.0,5300.0,-826.0,-15.6,1. 경제·고용·주거,1-1. 고용여건
2022,광주,Ⅰ. 공통사업,3. 모두의 역량이 고루 발휘되는 사회(공통),공통,창업지원을 위한 메이커스페이스 조성,844.0,844.0,0.0,0.0,1. 경제·고용·주거,1-1. 고용여건
2022,광주,Ⅰ. 공통사업,3. 모두의 역량이 고루 발휘되는 사회(공통),공통,신중년 경력형 일자리 지원,858.0,698.0,160.0,22.9,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,장애인 임산부 건강관리 지원,45.0,45.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,난임부부 시술비 지원,1496.0,2120.0,-624.0,-29.4,3. 보건·안전,3-1. 의료서비스 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,여성장애인 친화산부인과 지정 운영,0.0,0.0,0.0,,3. 보건·안전,3-1. 의료서비스 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,임산부 및 영유아 건강관리 홍보,10.0,10.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,미래인구 건강가꾸기,75.0,75.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,결혼이주여성 산모도우미 양성파견,138.0,120.0,18.0,15.0,3. 보건·안전,3-2. 산후조리 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,여성장애인 임신 출산 및 산후조리 도우미 파견,150.0,141.0,9.0,6.4,3. 보건·안전,3-2. 산후조리 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,출산휴가 및 육아휴직자에 대한 대체인력 1년이내 지원,73.0,360.0,-287.0,-79.7,4. 사회·문화,4-1. 일·가정 양립 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,일･생활 균형 문화 확산을 위한 가족친화인증 획득 지원,23.0,23.0,0.0,0.0,4. 사회·문화,4-1. 일·가정 양립 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,"직장맘,직장대디를 위한 찾아가는 고충해결단 운영",25.0,25.0,0.0,0.0,4. 사회·문화,4-1. 일·가정 양립 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,아동급식 지원,18839.0,16393.0,2446.0,14.9,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,동구육아종합지원센터 운영,121.0,120.0,1.0,0.8,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,영유아 건강수당 지원,60.0,60.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,부모역량강화 교육,3.0,3.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,임산부 구청 주차료 면제,,,,,1. 경제·고용·주거,1-3. 경제적 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,동자체사업 “우리아이 함께 키워요”,,,,,1. 경제·고용·주거,1-3. 경제적 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,마미(Mom-齒)편한 치주관리프로그램,,,,,3. 보건·안전,3-1. 의료서비스 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,직원자녀출산축하금 지급,5.0,5.0,0.0,0.0,1. 경제·고용·주거,1-3. 경제적 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,출산휴가 육아휴직에 따른 대체인력지원,377.0,377.0,0.0,0.0,4. 사회·문화,4-1. 일·가정 양립 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,임산부 편의물품 및 제도지원,2.0,2.0,0.0,0.0,4. 사회·문화,4-1. 일·가정 양립 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,일과 생활이 조화롭게 ‘사랑의날’운영,0.0,0.0,0.0,,4. 사회·문화,4-1. 일·가정 양립 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,연가 활성화를 위한 직원 문화탐방 프로그램 운영,250.0,250.0,0.0,0.0,2. 가족·생활,2-2. 여가 인프라
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,임산부 배려 행복주차증 발금,0.0,0.0,0.0,,4. 사회·문화,4-1. 일·가정 양립 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,임신공직자 편의용품 지원,3.0,8.0,-5.0,-62.5,4. 사회·문화,4-1. 일·가정 양립 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,남구청 어린이집 운영,370.0,340.0,30.0,8.8,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,구립장난감도서관 운영,164.0,165.0,-1.0,-0.6,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,행복한 직장을 만드는 EAP 프로그램 운영,10.0,10.0,0.0,0.0,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,직장맘행복교실 운영,20.0,20.0,0.0,0.0,2. 가족·생활,2-2. 여가 인프라
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,새내기부부 건강검진,4.0,4.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,일과 삶이 균형을 이루는 공직문화 조성,,,,,4. 사회·문화,4-1. 일·가정 양립 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,어린이집 아동 현장 및 문화 체험학습,12.0,0.0,12.0,,2. 가족·생활,2-2. 여가 인프라
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,어린이집 평가인증 및 조력지원,560.0,560.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,보육교사 처우개선수당,6136.0,6136.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,보육교직원 명절수당 지원,1050.0,1050.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,정부지원시설 교재교구비 지원,250.0,220.0,30.0,13.6,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,민간시설 도서구입비 지원,400.0,400.0,0.0,0.0,2. 가족·생활,2-2. 여가 인프라
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,공공형 어린이집 취사부 지원,430.0,280.0,150.0,53.6,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,가정 어린이집 취사부 지원,1467.0,1189.0,278.0,23.4,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,민간 어린이집 취사부 지원,700.0,498.0,202.0,40.6,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,어린이집 차액보육료 지원,5548.0,5548.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,어린이집 냉난방비 지원,558.0,497.0,61.0,12.3,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,어린이집 안심보육비 지원,2452.0,0.0,2452.0,,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,출산맘나눔가게 운영,130.0,40.0,90.0,225.0,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,희망장난감도서관,10.0,10.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,아이돌봄지원사업 종사자 특별수당,40.0,32.0,8.0,25.0,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,아이돌보미 의료비 지원,25.0,25.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,어린이집 안전공제회 가입,420.0,420.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,아빠는 육아와! 행복한 아빠교실 운영,5.0,5.0,0.0,0.0,2. 가족·생활,2-3. 가사수행 격차
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,여성행복응원센터 운영,65.0,65.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,여(여자가)행(행복한) 일터 보육 서비스 제공,5.0,5.0,0.0,0.0,4. 사회·문화,4-1. 일·가정 양립 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,육아휴직 대체충원 활성화,,,,,4. 사회·문화,4-1. 일·가정 양립 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,광주출생육아수당,46027.0,43200.0,2827.0,6.5,1. 경제·고용·주거,1-3. 경제적 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,아동청소년권리 홍보 및 교육,32.0,22.0,10.0,45.5,3. 보건·안전,3-3. 아동안전 수준
